Timestamp,Milliseconds,Angle,Angular Velocity,Sensor 1,Sensor 2,Sensor 3
,,,,,,
31:13.8,840852,86.61602889,103.0098387,[ 21.77445221  16.53240013 -10.20823956],[22.73737526 16.53651047 -7.4049468 ],[22.30963707 13.19151497 -7.46361637]
,,,,,,
31:13.8,844852,86.81086787,48.70974471,[ 21.77827072  16.54729462 -10.21474838],[22.7393837  16.53897095 -7.40276337],[22.30598259 13.19792366 -7.46262455]
,,,,,,
31:13.8,848854,86.39416726,104.1230901,[ 21.82221985  16.51870728 -10.20419788],[22.74215889 16.53788948 -7.39934063],[22.30880737 13.19684315 -7.45738935]
,,,,,,
31:13.9,852852,86.70638995,78.09471867,[ 21.81782341  16.54775429 -10.19439697],[22.73982048 16.54542542 -7.38874435],[22.31099701 13.19335938 -7.45501518]
,,,,,,
31:13.9,857853,86.99243351,57.19727393,[ 21.80894852  16.57555962 -10.18692875],[22.7304821  16.55746269 -7.38179588],[22.31130791 13.19365501 -7.45304441]
,,,,,,
31:13.9,861854,87.47252621,119.9931759,[ 21.81529236  16.57842827 -10.19232655],[22.72901344 16.54787254 -7.39771461],[22.31213379 13.19277287 -7.45498657]
,,,,,,
31:13.9,865850,87.63976719,41.85209683,[ 21.80490303  16.59964943 -10.21106434],[22.73304367 16.55334854 -7.38568735],[22.31451988 13.19264507 -7.45012236]
,,,,,,
31:13.9,869852,88.66364865,255.8424427,[ 21.80496788  16.64784813 -10.16512299],[22.73303413 16.54686546 -7.38855553],[22.31210709 13.19401073 -7.45296097]
,,,,,,
31:13.9,873851,89.36830396,176.2078815,[ 21.79956436  16.68386269 -10.16341877],[22.73388672 16.54477882 -7.38842916],[22.31155396 13.19570541 -7.45340967]
,,,,,,
31:13.9,877853,89.42626008,14.4817888,[ 21.79700279  16.69298172 -10.17716599],[22.73262215 16.5473175  -7.38820362],[22.3104229  13.19621277 -7.45731688]
,,,,,,
31:13.9,882851,89.26799237,31.6662086,[ 21.81772423  16.68995476 -10.17636013],[22.72870636 16.55492783 -7.38120222],[22.31376648 13.19511795 -7.45381832]
,,,,,,
31:13.9,886852,89.58989379,80.4552403,[ 21.82836914  16.70383072 -10.16678238],[22.72994041 16.55328178 -7.38157129],[22.31540871 13.19324493 -7.45451736]
,,,,,,
31:13.9,890852,89.79634972,51.61398211,[ 21.82820702  16.7176075  -10.18346691],[22.72737503 16.55812073 -7.38161659],[22.3186512  13.19120979 -7.45478249]
,,,,,,
31:13.9,894851,90.61583918,204.923597,[ 21.83673477  16.7425251  -10.1639967 ],[22.73332214 16.54608727 -7.3929081 ],[22.31672478 13.19407558 -7.45748425]
,,,,,,
31:13.9,898852,90.51627485,24.88486123,[ 21.83113098  16.75800705 -10.18159485],[22.72917747 16.55605316 -7.38207102],[22.31662178 13.19389343 -7.4601326 ]
,,,,,,
31:13.9,902851,91.11085089,148.6811793,[ 21.83919144  16.79842186 -10.15085888],[22.72633743 16.56280899 -7.37538862],[22.31638336 13.19603157 -7.46088362]
,,,,,,
31:13.9,907851,91.71194864,120.2195512,[ 21.84305     16.81965256 -10.15520668],[22.72439957 16.56272507 -7.38590431],[22.31692696 13.20001793 -7.46156836]
,,,,,,
31:13.9,911851,92.43162673,179.9195203,[ 21.84041595  16.86590958 -10.14571285],[22.71899414 16.56560516 -7.39449072],[22.31058884 13.20316601 -7.47937298]
,,,,,,
31:13.9,915853,93.2338226,200.4487447,[ 21.83649445  16.89176369 -10.15204716],[22.71857834 16.56151199 -7.40567398],[22.31221962 13.2042942  -7.4771471 ]
,,,,,,
31:13.9,919851,92.98712333,61.70566987,[ 21.8738842   16.87911415 -10.13982296],[22.72084045 16.55819511 -7.40664101],[22.31071281 13.20470524 -7.48777819]
,,,,,,
31:13.9,923850,93.94677415,239.972698,[ 21.86022949  16.93708611 -10.11983871],[22.71764374 16.5686264  -7.39600325],[22.31492043 13.20539665 -7.47766542]
,,,,,,
31:13.9,927850,93.82192501,31.21228451,[ 21.86728287  16.95264435 -10.12111282],[22.70792961 16.58106804 -7.39625311],[22.30747986 13.21350956 -7.49326944]
,,,,,,
31:13.9,932851,94.62912969,161.4086542,[ 21.85246468  16.99545097 -10.11685753],[22.70475197 16.58348656 -7.40137672],[22.30408478 13.22010136 -7.49626875]
,,,,,,
31:13.9,936850,95.29107274,165.5271439,[ 21.85622025  17.02007294 -10.11569881],[22.7036438  16.58213997 -7.40546703],[22.30203629 13.22615623 -7.49164057]
